assignment_id,employee_id,project_id,start_date,end_date,utilization_pct
ASG006244,EMP00477,PRJ0214,2025-06-09,2025-10-05,79
ASG006245,EMP00477,PRJ0078,2025-10-05,2026-06-18,80
ASG006246,EMP00478,PRJ0020,2020-07-10,2020-10-04,93
ASG006247,EMP00478,PRJ0242,2020-10-04,2021-01-31,99
ASG006248,EMP00478,PRJ0056,2021-04-04,2021-09-10,77
ASG006249,EMP00478,PRJ0246,2021-09-10,2022-03-23,96
ASG006250,EMP00478,PRJ0133,2022-03-23,2022-09-28,86
ASG006251,EMP00478,PRJ0025,2022-12-17,2023-03-12,83
ASG006252,EMP00478,PRJ0026,2023-05-05,2023-09-10,72
ASG006253,EMP00478,PRJ0186,2023-09-10,2023-11-09,77
ASG006254,EMP00478,PRJ0060,2023-11-09,2024-07-23,87
ASG006255,EMP00478,PRJ0137,2024-09-18,2024-11-24,99
ASG006256,EMP00478,PRJ0099,2024-11-24,2025-04-11,95
ASG006257,EMP00478,PRJ0049,2025-04-11,2025-10-14,70
ASG006258,EMP00478,PRJ0050,2025-12-11,2026-04-22,83
ASG006259,EMP00479,PRJ0135,2020-12-14,2021-03-20,75
ASG006260,EMP00479,PRJ0169,2021-06-13,2021-09-06,93
ASG006261,EMP00479,PRJ0064,2021-11-08,2022-02-10,79
ASG006262,EMP00479,PRJ0146,2022-04-30,2022-12-14,73
ASG006263,EMP00479,PRJ0161,2022-12-14,2023-06-12,76
ASG006264,EMP00479,PRJ0243,2023-06-12,2023-09-02,85
ASG006265,EMP00479,PRJ0046,2023-10-21,2024-02-27,95
ASG006266,EMP00479,PRJ0143,2024-02-27,2024-05-18,82
ASG006267,EMP00479,PRJ0192,2024-05-18,2024-08-25,90
ASG006268,EMP00479,PRJ0143,2024-08-25,2024-11-03,90
ASG006269,EMP00479,PRJ0107,2024-12-26,2025-06-29,70
ASG006270,EMP00479,PRJ0192,2025-07-29,2026-02-06,91
ASG006271,EMP00479,PRJ0028,2026-03-18,2026-06-18,94
ASG006272,EMP00480,PRJ0197,2021-02-20,2021-10-17,80
ASG006273,EMP00480,PRJ0164,2021-11-17,2022-05-16,86
ASG006274,EMP00480,PRJ0148,2022-06-22,2023-02-20,72
ASG006275,EMP00480,PRJ0092,2023-02-20,2023-08-06,93
ASG006276,EMP00480,PRJ0173,2023-08-06,2024-04-26,85
ASG006277,EMP00480,PRJ0118,2024-04-26,2024-10-25,75
ASG006278,EMP00480,PRJ0180,2024-10-25,2025-05-10,98
ASG006279,EMP00480,PRJ0171,2025-06-20,2026-01-11,86
ASG006280,EMP00480,PRJ0110,2026-01-15,2026-03-24,85
ASG006281,EMP00480,PRJ0227,2026-03-24,2026-06-18,94
ASG006282,EMP00481,PRJ0027,2024-03-15,2024-08-09,75
ASG006283,EMP00481,PRJ0043,2024-08-09,2024-12-20,76
ASG006284,EMP00481,PRJ0203,2024-12-20,2025-08-07,70
ASG006285,EMP00481,PRJ0047,2025-08-07,2026-04-07,88
ASG006286,EMP00481,PRJ0141,2026-05-18,2026-06-18,95
ASG006287,EMP00482,PRJ0103,2013-10-10,2014-05-14,93
ASG006288,EMP00482,PRJ0130,2014-05-14,2015-01-10,76
ASG006289,EMP00482,PRJ0087,2015-01-21,2015-04-16,84
ASG006290,EMP00482,PRJ0169,2015-04-28,2015-09-20,96
ASG006291,EMP00482,PRJ0041,2015-09-20,2015-12-27,86
ASG006292,EMP00482,PRJ0137,2015-12-27,2016-08-18,94
ASG006293,EMP00482,PRJ0154,2016-08-18,2017-03-14,94
ASG006294,EMP00482,PRJ0114,2017-03-14,2017-06-04,94
ASG006295,EMP00482,PRJ0239,2017-06-04,2018-01-03,77
ASG006296,EMP00482,PRJ0091,2018-01-03,2018-08-16,91
ASG006297,EMP00482,PRJ0232,2018-08-16,2019-03-25,94
ASG006298,EMP00482,PRJ0081,2019-03-25,2019-08-04,84
ASG006299,EMP00482,PRJ0141,2019-08-16,2020-01-31,97
ASG006300,EMP00482,PRJ0084,2020-02-04,2020-05-18,100
ASG006301,EMP00482,PRJ0217,2020-05-18,2020-11-11,73
ASG006302,EMP00482,PRJ0096,2020-11-11,2021-05-11,95
ASG006303,EMP00482,PRJ0106,2021-05-11,2021-12-15,100
ASG006304,EMP00482,PRJ0196,2021-12-29,2022-06-07,95
ASG006305,EMP00482,PRJ0163,2022-06-07,2022-12-08,96
ASG006306,EMP00482,PRJ0111,2022-12-08,2023-04-14,97
ASG006307,EMP00482,PRJ0212,2023-04-14,2023-07-24,82
ASG006308,EMP00482,PRJ0186,2023-09-12,2024-01-02,77
ASG006309,EMP00482,PRJ0083,2024-01-02,2024-08-22,83
ASG006310,EMP00482,PRJ0156,2024-08-22,2025-02-10,91
ASG006311,EMP00482,PRJ0062,2025-02-10,2025-10-07,93
ASG006312,EMP00482,PRJ0145,2025-10-07,2026-04-01,100
ASG006313,EMP00482,PRJ0140,2026-04-01,2026-06-05,83
ASG006314,EMP00482,PRJ0055,2026-06-05,2026-06-18,75
ASG006315,EMP00483,PRJ0097,2023-06-07,2024-02-18,82
ASG006316,EMP00483,PRJ0197,2024-02-18,2024-09-01,81
ASG006317,EMP00483,PRJ0141,2024-09-01,2025-04-02,82
ASG006318,EMP00483,PRJ0238,2025-04-02,2025-12-26,85
ASG006319,EMP00483,PRJ0191,2025-12-26,2026-05-12,85
ASG006320,EMP00483,PRJ0066,2026-05-12,2026-06-18,74
ASG006321,EMP00484,PRJ0093,2019-09-21,2020-02-02,74
ASG006322,EMP00484,PRJ0247,2020-03-03,2020-05-27,86
ASG006323,EMP00484,PRJ0116,2020-05-27,2020-09-07,89
ASG006324,EMP00484,PRJ0115,2020-09-07,2020-11-30,97
ASG006325,EMP00484,PRJ0246,2021-01-20,2021-07-10,70
ASG006326,EMP00484,PRJ0102,2021-09-18,2021-12-23,81
ASG006327,EMP00484,PRJ0001,2022-02-09,2022-08-02,87
ASG006328,EMP00484,PRJ0186,2022-08-02,2023-03-31,72
ASG006329,EMP00484,PRJ0009,2023-03-31,2023-12-21,77
ASG006330,EMP00484,PRJ0073,2024-02-12,2024-08-09,70
ASG006331,EMP00484,PRJ0153,2024-09-10,2025-05-17,96
ASG006332,EMP00484,PRJ0005,2025-05-17,2026-02-05,97
ASG006333,EMP00484,PRJ0133,2026-03-26,2026-06-18,72
ASG006334,EMP00485,PRJ0035,2022-09-24,2022-12-20,71
ASG006335,EMP00485,PRJ0228,2022-12-20,2023-06-04,90
ASG006336,EMP00485,PRJ0078,2023-06-28,2023-11-29,83
ASG006337,EMP00485,PRJ0002,2023-11-29,2024-06-01,76
ASG006338,EMP00485,PRJ0077,2024-06-01,2024-09-30,81
ASG006339,EMP00485,PRJ0057,2024-11-03,2025-01-05,85
ASG006340,EMP00485,PRJ0055,2025-01-05,2025-08-20,77
ASG006341,EMP00485,PRJ0220,2025-08-20,2026-02-11,95
ASG006342,EMP00485,PRJ0081,2026-02-11,2026-06-18,88
ASG006343,EMP00486,PRJ0006,2020-09-07,2020-11-18,76
ASG006344,EMP00486,PRJ0198,2021-01-15,2021-05-01,88
ASG006345,EMP00486,PRJ0211,2021-05-01,2021-07-29,92
ASG006346,EMP00486,PRJ0242,2021-07-29,2021-11-05,82
ASG006347,EMP00486,PRJ0177,2021-11-05,2022-04-05,93
ASG006348,EMP00486,PRJ0211,2022-04-05,2022-09-28,93
ASG006349,EMP00486,PRJ0071,2022-09-28,2023-03-04,88
ASG006350,EMP00486,PRJ0236,2023-03-04,2023-07-19,79
ASG006351,EMP00486,PRJ0142,2023-09-15,2024-01-14,82
ASG006352,EMP00486,PRJ0131,2024-01-14,2024-05-13,82
ASG006353,EMP00486,PRJ0143,2024-06-24,2024-11-13,85
ASG006354,EMP00486,PRJ0147,2024-11-13,2025-02-27,84
ASG006355,EMP00486,PRJ0238,2025-02-27,2025-07-07,89
ASG006356,EMP00486,PRJ0147,2025-07-07,2025-09-29,92
ASG006357,EMP00486,PRJ0040,2025-09-29,2025-12-08,99
ASG006358,EMP00486,PRJ0025,2026-01-17,2026-06-18,77
ASG006359,EMP00487,PRJ0010,2011-02-27,2011-10-27,82
ASG006360,EMP00487,PRJ0118,2011-10-27,2012-05-21,83
ASG006361,EMP00487,PRJ0092,2012-05-21,2012-10-04,89
ASG006362,EMP00487,PRJ0040,2012-10-04,2013-01-26,78
ASG006363,EMP00487,PRJ0036,2013-01-26,2013-08-17,92
ASG006364,EMP00487,PRJ0068,2013-08-17,2013-12-12,97
ASG006365,EMP00487,PRJ0094,2013-12-12,2014-03-30,98
ASG006366,EMP00487,PRJ0228,2014-04-13,2014-09-01,76
ASG006367,EMP00487,PRJ0150,2014-09-01,2015-03-01,74
ASG006368,EMP00487,PRJ0064,2015-03-01,2015-10-07,85
ASG006369,EMP00487,PRJ0060,2015-10-07,2016-04-10,94
ASG006370,EMP00487,PRJ0066,2016-04-10,2016-07-19,73
ASG006371,EMP00487,PRJ0208,2016-07-19,2017-01-05,76
ASG006372,EMP00487,PRJ0077,2017-01-05,2017-04-11,90
ASG006373,EMP00487,PRJ0024,2017-04-11,2017-09-10,98
ASG006374,EMP00487,PRJ0147,2017-09-10,2018-02-08,75
ASG006375,EMP00487,PRJ0103,2018-02-08,2018-10-06,87
ASG006376,EMP00487,PRJ0146,2018-10-06,2019-03-06,89
ASG006377,EMP00487,PRJ0235,2019-03-06,2019-07-21,97
ASG006378,EMP00487,PRJ0056,2019-08-22,2019-12-18,98
ASG006379,EMP00487,PRJ0188,2019-12-18,2020-08-21,74
ASG006380,EMP00487,PRJ0020,2020-08-21,2021-04-24,79
ASG006381,EMP00487,PRJ0186,2021-04-24,2021-12-03,77
ASG006382,EMP00487,PRJ0084,2021-12-03,2022-02-11,97
ASG006383,EMP00487,PRJ0203,2022-02-11,2022-10-07,80
ASG006384,EMP00487,PRJ0124,2022-10-07,2023-05-29,93
ASG006385,EMP00487,PRJ0045,2023-06-24,2024-02-03,93
ASG006386,EMP00487,PRJ0125,2024-02-03,2024-06-28,97
ASG006387,EMP00487,PRJ0212,2024-06-28,2024-11-27,94
ASG006388,EMP00487,PRJ0231,2024-11-27,2025-07-17,95
ASG006389,EMP00487,PRJ0177,2025-07-17,2025-11-25,84
ASG006390,EMP00487,PRJ0180,2025-11-25,2026-05-01,78
ASG006391,EMP00487,PRJ0148,2026-05-01,2026-06-18,70
ASG006392,EMP00488,PRJ0210,2019-06-20,2020-02-02,74
ASG006393,EMP00488,PRJ0233,2020-02-02,2020-04-29,75
ASG006394,EMP00488,PRJ0025,2020-05-20,2020-08-14,82
ASG006395,EMP00488,PRJ0153,2020-08-14,2021-01-10,83
ASG006396,EMP00488,PRJ0165,2021-01-10,2021-05-08,77
ASG006397,EMP00488,PRJ0077,2021-05-08,2021-10-05,73
ASG006398,EMP00488,PRJ0010,2021-10-05,2022-04-28,100
ASG006399,EMP00488,PRJ0188,2022-04-28,2023-01-16,89
ASG006400,EMP00488,PRJ0207,2023-01-16,2023-09-23,82
ASG006401,EMP00488,PRJ0148,2023-09-23,2023-12-13,96
ASG006402,EMP00488,PRJ0098,2024-01-07,2024-04-16,86
ASG006403,EMP00488,PRJ0021,2024-04-30,2024-08-22,75
ASG006404,EMP00488,PRJ0200,2024-08-22,2024-11-21,73
ASG006405,EMP00488,PRJ0015,2024-12-25,2025-07-12,78
ASG006406,EMP00488,PRJ0236,2025-07-12,2026-01-24,98
ASG006407,EMP00488,PRJ0198,2026-01-24,2026-06-18,100
ASG006408,EMP00489,PRJ0086,2016-12-13,2017-03-08,90
ASG006409,EMP00489,PRJ0090,2017-03-08,2017-06-10,78
ASG006410,EMP00489,PRJ0226,2017-06-10,2017-08-12,89
ASG006411,EMP00489,PRJ0210,2017-08-12,2017-10-15,97
ASG006412,EMP00489,PRJ0112,2017-10-15,2018-01-30,92
ASG006413,EMP00489,PRJ0107,2018-01-30,2018-05-21,92
ASG006414,EMP00489,PRJ0239,2018-06-25,2018-10-12,79
ASG006415,EMP00489,PRJ0223,2018-10-12,2019-01-17,96
ASG006416,EMP00489,PRJ0031,2019-01-17,2019-08-12,77
ASG006417,EMP00489,PRJ0223,2019-08-12,2019-10-26,84
ASG006418,EMP00489,PRJ0198,2019-10-26,2020-04-04,89
ASG006419,EMP00489,PRJ0059,2020-04-04,2020-11-27,76
ASG006420,EMP00489,PRJ0192,2020-11-27,2021-02-23,74
ASG006421,EMP00489,PRJ0168,2021-02-23,2021-10-03,70
ASG006422,EMP00489,PRJ0218,2021-10-03,2022-06-29,75
ASG006423,EMP00489,PRJ0155,2022-06-29,2023-01-09,81
ASG006424,EMP00489,PRJ0238,2023-02-06,2023-07-09,87
ASG006425,EMP00489,PRJ0003,2023-07-09,2024-01-08,79
ASG006426,EMP00489,PRJ0163,2024-01-25,2024-04-17,97
ASG006427,EMP00489,PRJ0200,2024-05-08,2025-01-20,87
ASG006428,EMP00489,PRJ0162,2025-01-20,2025-08-13,100
ASG006429,EMP00489,PRJ0098,2025-08-13,2025-12-21,92
ASG006430,EMP00489,PRJ0014,2026-01-15,2026-04-30,77
ASG006431,EMP00489,PRJ0079,2026-04-30,2026-06-18,78
ASG006432,EMP00490,PRJ0135,2019-04-26,2019-11-11,73
ASG006433,EMP00490,PRJ0011,2019-12-28,2020-06-07,83
ASG006434,EMP00490,PRJ0082,2020-08-02,2020-11-02,98
ASG006435,EMP00490,PRJ0139,2020-12-09,2021-08-14,73
ASG006436,EMP00490,PRJ0145,2021-09-15,2021-11-15,88
ASG006437,EMP00490,PRJ0039,2021-11-15,2022-05-11,90
ASG006438,EMP00490,PRJ0084,2022-05-11,2022-10-13,75
ASG006439,EMP00490,PRJ0129,2022-10-13,2023-05-10,90
ASG006440,EMP00490,PRJ0179,2023-07-10,2024-02-23,99
ASG006441,EMP00490,PRJ0057,2024-02-23,2024-08-08,81
ASG006442,EMP00490,PRJ0040,2024-10-03,2025-03-17,82
ASG006443,EMP00490,PRJ0013,2025-03-17,2025-07-28,97
ASG006444,EMP00490,PRJ0173,2025-07-28,2026-03-24,84
ASG006445,EMP00490,PRJ0188,2026-03-24,2026-06-18,93
ASG006446,EMP00491,PRJ0101,2022-02-01,2022-04-14,81
ASG006447,EMP00491,PRJ0249,2022-04-14,2022-10-05,98
ASG006448,EMP00491,PRJ0115,2022-10-05,2023-06-16,90
ASG006449,EMP00491,PRJ0193,2023-06-16,2023-10-13,78
ASG006450,EMP00491,PRJ0153,2023-10-13,2024-03-26,85
ASG006451,EMP00491,PRJ0148,2024-03-26,2024-06-04,88
ASG006452,EMP00491,PRJ0130,2024-06-04,2024-09-18,80
ASG006453,EMP00491,PRJ0024,2024-09-18,2025-02-17,100
ASG006454,EMP00491,PRJ0057,2025-02-17,2025-09-19,78
ASG006455,EMP00491,PRJ0111,2025-09-19,2026-04-03,87
ASG006456,EMP00491,PRJ0075,2026-04-03,2026-06-18,93
ASG006457,EMP00492,PRJ0202,2022-09-20,2023-05-13,73
ASG006458,EMP00492,PRJ0101,2023-06-26,2023-10-08,100
ASG006459,EMP00492,PRJ0038,2023-11-16,2024-06-09,93
ASG006460,EMP00492,PRJ0034,2024-07-24,2025-04-02,73
ASG006461,EMP00492,PRJ0087,2025-04-02,2025-11-05,96
ASG006462,EMP00492,PRJ0022,2025-11-05,2026-04-28,91
ASG006463,EMP00492,PRJ0122,2026-04-28,2026-06-18,100
ASG006464,EMP00493,PRJ0147,2018-09-25,2019-06-10,72
ASG006465,EMP00493,PRJ0191,2019-06-10,2019-11-23,84
ASG006466,EMP00493,PRJ0013,2019-11-23,2020-02-11,84
ASG006467,EMP00493,PRJ0141,2020-02-11,2020-08-15,72
ASG006468,EMP00493,PRJ0103,2020-08-15,2021-03-12,100
ASG006469,EMP00493,PRJ0068,2021-03-12,2021-06-24,83
ASG006470,EMP00493,PRJ0022,2021-06-24,2021-12-19,100
ASG006471,EMP00493,PRJ0103,2022-01-07,2022-08-29,97
ASG006472,EMP00493,PRJ0129,2022-08-29,2022-12-14,78
ASG006473,EMP00493,PRJ0112,2022-12-14,2023-02-26,76
ASG006474,EMP00493,PRJ0199,2023-02-26,2023-05-12,93
ASG006475,EMP00493,PRJ0179,2023-05-12,2023-08-22,97
ASG006476,EMP00493,PRJ0034,2023-08-22,2024-01-26,97
ASG006477,EMP00493,PRJ0196,2024-01-26,2024-08-03,70
ASG006478,EMP00493,PRJ0035,2024-08-03,2024-12-24,85
ASG006479,EMP00493,PRJ0124,2024-12-24,2025-05-13,87
ASG006480,EMP00493,PRJ0144,2025-05-13,2025-08-15,77
ASG006481,EMP00493,PRJ0051,2025-08-15,2026-05-08,82
ASG006482,EMP00493,PRJ0125,2026-05-08,2026-06-18,74
ASG006483,EMP00494,PRJ0102,2024-10-10,2024-12-13,96
ASG006484,EMP00494,PRJ0167,2024-12-13,2025-06-22,87
ASG006485,EMP00494,PRJ0147,2025-06-22,2025-09-26,72
ASG006486,EMP00494,PRJ0051,2025-09-26,2026-04-03,89
ASG006487,EMP00494,PRJ0144,2026-04-27,2026-06-18,99
ASG006488,EMP00495,PRJ0158,2023-02-03,2023-07-18,93
ASG006489,EMP00495,PRJ0189,2023-07-18,2023-12-27,96
ASG006490,EMP00495,PRJ0135,2023-12-27,2024-03-17,98
ASG006491,EMP00495,PRJ0064,2024-03-17,2024-09-30,89
ASG006492,EMP00495,PRJ0063,2024-09-30,2025-02-16,75
ASG006493,EMP00495,PRJ0019,2025-04-16,2025-07-26,79
ASG006494,EMP00495,PRJ0069,2025-09-23,2025-12-13,97
ASG006495,EMP00495,PRJ0199,2025-12-13,2026-06-18,76
ASG006496,EMP00496,PRJ0111,2023-09-03,2024-02-23,71
ASG006497,EMP00496,PRJ0083,2024-02-23,2024-09-23,82
ASG006498,EMP00496,PRJ0176,2024-09-23,2024-12-10,98
ASG006499,EMP00496,PRJ0237,2024-12-10,2025-09-04,89
ASG006500,EMP00496,PRJ0148,2025-09-04,2026-02-06,77
ASG006501,EMP00496,PRJ0023,2026-02-06,2026-06-18,88
ASG006502,EMP00497,PRJ0029,2023-08-01,2024-02-07,75
ASG006503,EMP00497,PRJ0172,2024-02-07,2024-05-14,91
ASG006504,EMP00497,PRJ0106,2024-05-14,2024-12-27,94
ASG006505,EMP00497,PRJ0109,2025-02-17,2025-05-29,72
ASG006506,EMP00497,PRJ0094,2025-07-16,2026-04-03,71
ASG006507,EMP00497,PRJ0090,2026-04-03,2026-06-18,86
ASG006508,EMP00498,PRJ0049,2023-01-09,2023-05-18,98
ASG006509,EMP00498,PRJ0083,2023-05-18,2023-09-23,76
ASG006510,EMP00498,PRJ0089,2023-09-23,2023-11-25,90
ASG006511,EMP00498,PRJ0153,2023-12-14,2024-07-02,75
ASG006512,EMP00498,PRJ0168,2024-07-02,2025-01-25,98
ASG006513,EMP00498,PRJ0007,2025-01-25,2025-06-13,85
ASG006514,EMP00498,PRJ0198,2025-06-13,2025-10-09,97
ASG006515,EMP00498,PRJ0079,2025-10-09,2026-03-25,100
ASG006516,EMP00498,PRJ0044,2026-03-25,2026-06-18,80
ASG006517,EMP00499,PRJ0090,2016-01-15,2016-09-05,75
ASG006518,EMP00499,PRJ0158,2016-10-15,2017-06-25,93
ASG006519,EMP00499,PRJ0211,2017-06-25,2017-09-01,80
ASG006520,EMP00499,PRJ0206,2017-09-01,2018-05-23,91
ASG006521,EMP00499,PRJ0114,2018-05-23,2018-08-08,90
ASG006522,EMP00499,PRJ0160,2018-08-08,2019-04-26,95
ASG006523,EMP00499,PRJ0038,2019-04-26,2019-06-25,100
ASG006524,EMP00499,PRJ0113,2019-06-25,2019-11-10,98
ASG006525,EMP00499,PRJ0012,2019-11-10,2020-07-07,71
ASG006526,EMP00499,PRJ0237,2020-09-05,2021-05-02,100
ASG006527,EMP00499,PRJ0210,2021-05-02,2021-09-06,98
ASG006528,EMP00499,PRJ0060,2021-10-16,2022-05-04,84
ASG006529,EMP00499,PRJ0052,2022-05-04,2022-12-11,97
ASG006530,EMP00499,PRJ0176,2023-01-08,2023-09-17,72
ASG006531,EMP00499,PRJ0096,2023-11-06,2024-04-20,93
ASG006532,EMP00499,PRJ0040,2024-04-20,2024-12-16,81
ASG006533,EMP00499,PRJ0194,2025-01-26,2025-04-20,86
ASG006534,EMP00499,PRJ0187,2025-06-02,2026-01-27,80
ASG006535,EMP00499,PRJ0219,2026-03-02,2026-05-05,78
ASG006536,EMP00499,PRJ0022,2026-06-12,2026-06-18,96
ASG006537,EMP00500,PRJ0029,2013-09-01,2014-01-06,78
ASG006538,EMP00500,PRJ0190,2014-01-06,2014-08-27,83
ASG006539,EMP00500,PRJ0014,2014-08-27,2015-02-14,87
ASG006540,EMP00500,PRJ0063,2015-02-14,2015-07-26,88
ASG006541,EMP00500,PRJ0243,2015-09-04,2016-02-13,87
ASG006542,EMP00500,PRJ0159,2016-02-13,2016-07-13,90
ASG006543,EMP00500,PRJ0238,2016-08-27,2017-04-13,92
ASG006544,EMP00500,PRJ0038,2017-04-13,2017-08-14,78
ASG006545,EMP00500,PRJ0223,2017-08-14,2017-12-08,80
ASG006546,EMP00500,PRJ0214,2017-12-08,2018-05-11,72
ASG006547,EMP00500,PRJ0210,2018-05-11,2018-09-22,74
ASG006548,EMP00500,PRJ0074,2018-11-20,2019-06-30,82
ASG006549,EMP00500,PRJ0004,2019-06-30,2019-10-07,88
ASG006550,EMP00500,PRJ0088,2019-10-07,2020-04-08,73
ASG006551,EMP00500,PRJ0178,2020-04-08,2020-10-30,83
ASG006552,EMP00500,PRJ0206,2020-10-30,2021-03-31,100
ASG006553,EMP00500,PRJ0029,2021-05-18,2021-11-30,82
ASG006554,EMP00500,PRJ0079,2021-11-30,2022-05-19,71
ASG006555,EMP00500,PRJ0116,2022-05-19,2022-12-18,97
ASG006556,EMP00500,PRJ0121,2023-01-28,2023-04-24,76
ASG006557,EMP00500,PRJ0006,2023-04-24,2023-11-16,73
ASG006558,EMP00500,PRJ0085,2023-12-22,2024-02-21,97
ASG006559,EMP00500,PRJ0054,2024-02-21,2024-11-04,84
ASG006560,EMP00500,PRJ0190,2024-11-04,2025-06-12,97
ASG006561,EMP00500,PRJ0138,2025-06-12,2025-09-04,75
ASG006562,EMP00500,PRJ0055,2025-09-04,2026-01-04,96
ASG006563,EMP00500,PRJ0053,2026-01-04,2026-06-18,71
ASG006564,EMP00501,PRJ0140,2019-02-28,2019-06-07,90
ASG006565,EMP00501,PRJ0134,2019-06-13,2019-08-16,86
ASG006566,EMP00501,PRJ0193,2019-08-16,2020-03-10,76
ASG006567,EMP00501,PRJ0067,2020-03-10,2020-11-29,81
ASG006568,EMP00501,PRJ0141,2020-11-29,2021-02-02,93
ASG006569,EMP00501,PRJ0124,2021-02-02,2021-05-25,70
ASG006570,EMP00501,PRJ0160,2021-05-25,2022-01-15,91
ASG006571,EMP00501,PRJ0187,2022-01-15,2022-08-22,83
ASG006572,EMP00501,PRJ0037,2022-08-22,2022-12-10,93
ASG006573,EMP00501,PRJ0178,2022-12-10,2023-04-11,97
ASG006574,EMP00501,PRJ0179,2023-04-11,2023-10-13,82
ASG006575,EMP00501,PRJ0172,2023-10-13,2024-04-18,100
ASG006576,EMP00501,PRJ0005,2024-04-18,2024-08-17,98
ASG006577,EMP00501,PRJ0097,2024-08-17,2025-01-12,85
ASG006578,EMP00501,PRJ0150,2025-01-12,2025-07-01,87
ASG006579,EMP00501,PRJ0232,2025-07-01,2025-10-01,78
ASG006580,EMP00501,PRJ0170,2025-10-01,2025-12-11,71
ASG006581,EMP00501,PRJ0135,2025-12-11,2026-06-18,71
ASG006582,EMP00502,PRJ0012,2024-11-17,2025-08-10,90
ASG006583,EMP00502,PRJ0066,2025-09-26,2026-02-17,87
ASG006584,EMP00502,PRJ0044,2026-04-10,2026-06-18,91
ASG006585,EMP00503,PRJ0016,2020-10-26,2020-12-29,71
ASG006586,EMP00503,PRJ0073,2021-01-11,2021-06-27,71
ASG006587,EMP00503,PRJ0052,2021-06-27,2021-10-25,73
ASG006588,EMP00503,PRJ0203,2021-12-13,2022-02-24,80
ASG006589,EMP00503,PRJ0179,2022-02-24,2022-07-03,92
ASG006590,EMP00503,PRJ0159,2022-07-03,2022-10-01,81
ASG006591,EMP00503,PRJ0070,2022-10-01,2023-05-03,89
ASG006592,EMP00503,PRJ0014,2023-05-03,2023-07-08,83
ASG006593,EMP00503,PRJ0120,2023-07-08,2024-01-19,74
ASG006594,EMP00503,PRJ0168,2024-02-21,2024-08-02,97
ASG006595,EMP00503,PRJ0242,2024-08-02,2024-10-07,98
ASG006596,EMP00503,PRJ0003,2024-10-07,2025-05-18,96
ASG006597,EMP00503,PRJ0018,2025-05-18,2025-10-11,89
ASG006598,EMP00503,PRJ0100,2025-10-11,2026-04-02,81
ASG006599,EMP00503,PRJ0170,2026-04-02,2026-06-18,72
ASG006600,EMP00504,PRJ0070,2025-04-07,2025-10-07,88
ASG006601,EMP00504,PRJ0170,2025-10-07,2026-02-11,100
ASG006602,EMP00504,PRJ0219,2026-02-11,2026-06-18,77
ASG006603,EMP00505,PRJ0234,2015-11-14,2016-02-09,84
ASG006604,EMP00505,PRJ0169,2016-02-20,2016-05-23,76
ASG006605,EMP00505,PRJ0093,2016-05-23,2016-12-09,99
ASG006606,EMP00505,PRJ0222,2016-12-09,2017-06-02,70
ASG006607,EMP00505,PRJ0028,2017-06-02,2018-01-17,89
ASG006608,EMP00505,PRJ0005,2018-01-17,2018-08-03,74
ASG006609,EMP00505,PRJ0075,2018-08-03,2019-03-13,99
ASG006610,EMP00505,PRJ0223,2019-03-13,2019-05-31,97
ASG006611,EMP00505,PRJ0227,2019-05-31,2019-08-01,98
ASG006612,EMP00505,PRJ0167,2019-08-01,2020-04-17,96
ASG006613,EMP00505,PRJ0099,2020-05-02,2020-08-15,87
ASG006614,EMP00505,PRJ0060,2020-08-15,2020-11-29,95
ASG006615,EMP00505,PRJ0098,2020-11-29,2021-08-18,89
ASG006616,EMP00505,PRJ0131,2021-08-18,2021-12-13,87
ASG006617,EMP00505,PRJ0182,2021-12-13,2022-04-12,94
ASG006618,EMP00505,PRJ0026,2022-04-12,2022-10-09,98
ASG006619,EMP00505,PRJ0232,2022-10-09,2023-02-20,97
ASG006620,EMP00505,PRJ0081,2023-02-20,2023-09-22,92
ASG006621,EMP00505,PRJ0125,2023-09-22,2024-04-26,72
ASG006622,EMP00505,PRJ0222,2024-05-25,2024-08-03,82
ASG006623,EMP00505,PRJ0153,2024-08-03,2025-01-04,93
ASG006624,EMP00505,PRJ0137,2025-02-09,2025-10-30,98
ASG006625,EMP00505,PRJ0023,2025-10-30,2026-01-24,90
ASG006626,EMP00505,PRJ0048,2026-01-24,2026-06-18,95
ASG006627,EMP00506,PRJ0051,2010-07-13,2011-01-15,100
ASG006628,EMP00506,PRJ0129,2011-01-15,2011-10-06,97
ASG006629,EMP00506,PRJ0248,2011-10-06,2012-04-05,82
ASG006630,EMP00506,PRJ0118,2012-04-05,2012-07-19,99
ASG006631,EMP00506,PRJ0144,2012-07-19,2013-03-07,94
ASG006632,EMP00506,PRJ0238,2013-03-07,2013-05-21,88
ASG006633,EMP00506,PRJ0183,2013-05-21,2013-10-28,96
ASG006634,EMP00506,PRJ0006,2013-10-28,2014-07-11,82
ASG006635,EMP00506,PRJ0011,2014-07-15,2015-03-06,79
ASG006636,EMP00506,PRJ0064,2015-03-06,2015-10-12,92
ASG006637,EMP00506,PRJ0237,2015-10-12,2016-02-16,88
ASG006638,EMP00506,PRJ0136,2016-02-16,2016-09-25,87
ASG006639,EMP00506,PRJ0079,2016-09-25,2017-01-16,95
ASG006640,EMP00506,PRJ0086,2017-01-16,2017-07-11,93
ASG006641,EMP00506,PRJ0126,2017-07-15,2018-03-10,87
ASG006642,EMP00506,PRJ0101,2018-03-10,2018-11-11,81
